Cell line	File name	md5	FTP url	Assay	Description	Instrument	Cell type	Biosample	Archive	Accession type	Accession	Archive url	Cell line growing conditions for this assay	Cell line passage number for this assay	Disease status	Sex	Assay description
HPSI0614i-paab_3	19888_4#6.cram	6e7906dcfb6873ebb59efa516f25cceb	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629711/19888_4%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3962561	ENA	RUN_ID	ERR1629711	http://www.ebi.ac.uk/ena/data/view/ERR1629711	Feeder-free	18	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-paab_3	19888_3#6.cram	015095d83b59d6b7cade3a0756f95683	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629701/19888_3%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3962561	ENA	RUN_ID	ERR1629701	http://www.ebi.ac.uk/ena/data/view/ERR1629701	Feeder-free	18	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-puhk_2	22454_4#7.cram	545eff7454d581d6fe5d30d0844cb5c4	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039351/22454_4%237.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3967414	ENA	RUN_ID	ERR2039351	http://www.ebi.ac.uk/ena/data/view/ERR2039351	Feeder-free	30	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-puhk_2	22454_3#7.cram	f65e99fea4b3ba12b34c94f6c5442d82	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039341/22454_3%237.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3967414	ENA	RUN_ID	ERR2039341	http://www.ebi.ac.uk/ena/data/view/ERR2039341	Feeder-free	30	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-qunz_2	22454_5#7.cram	e28f50d6c76f883162d33e6edd041ce3	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039361/22454_5%237.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4458545	ENA	RUN_ID	ERR2039361	http://www.ebi.ac.uk/ena/data/view/ERR2039361	Feeder-free	9	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-qunz_2	22454_6#7.cram	2af33f2091e09e505017b022243fd198	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039371/22454_6%237.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4458545	ENA	RUN_ID	ERR2039371	http://www.ebi.ac.uk/ena/data/view/ERR2039371	Feeder-free	9	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-uevq_6	21928_2#3.cram	4a88ca43e90568e11eff807383e8a439	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1903400/21928_2%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4451111	ENA	RUN_ID	ERR1903400	http://www.ebi.ac.uk/ena/data/view/ERR1903400	Feeder-free	12	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-uevq_6	21928_1#3.cram	9b9a0d59f1bdaa1752306eb37fb56bee	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1903395/21928_1%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4451111	ENA	RUN_ID	ERR1903395	http://www.ebi.ac.uk/ena/data/view/ERR1903395	Feeder-free	12	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-voce_1	22454_2#7.cram	dad4656adf94a5b09d1875d075473f5c	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039331/22454_2%237.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4339548	ENA	RUN_ID	ERR2039331	http://www.ebi.ac.uk/ena/data/view/ERR2039331	Feeder-free	16	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-voce_1	22454_1#7.cram	08ec5490f65a273b3faccd37474956f9	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039321/22454_1%237.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4339548	ENA	RUN_ID	ERR2039321	http://www.ebi.ac.uk/ena/data/view/ERR2039321	Feeder-free	16	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-wihj_4	22454_1#10.cram	4bfda5ccfa7839e452178f4310813ba6	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039324/22454_1%2310.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4339703	ENA	RUN_ID	ERR2039324	http://www.ebi.ac.uk/ena/data/view/ERR2039324	Feeder-free	16	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-wihj_4	22454_2#10.cram	548857144ac8ff69f715472bb24d4249	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039334/22454_2%2310.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4339703	ENA	RUN_ID	ERR2039334	http://www.ebi.ac.uk/ena/data/view/ERR2039334	Feeder-free	16	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0714i-burb_1	19535_2#2.cram	8288711c213271a07d0e88c0ffef2684	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR155/ERR1555104/19535_2%232.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3460681	ENA	RUN_ID	ERR1555104	http://www.ebi.ac.uk/ena/data/view/ERR1555104	Feeder-free	11	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=184"
HPSI0714i-burb_1	21310_2#2.cram	0fb1effd663fba1f4dadde519461c12d	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR183/ERR1836990/21310_2%232.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3460681	ENA	RUN_ID	ERR1836990	http://www.ebi.ac.uk/ena/data/view/ERR1836990	Feeder-free	11	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0714i-burb_1	21310_3#2.cram	21f84856aa9ab431e5ecf6baf2d0fa5f	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR183/ERR1837000/21310_3%232.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3460681	ENA	RUN_ID	ERR1837000	http://www.ebi.ac.uk/ena/data/view/ERR1837000	Feeder-free	11	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0714i-burb_1	19535_1#2.cram	5bd01705351bc107d98c61c300bb61b1	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR155/ERR1555094/19535_1%232.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3460681	ENA	RUN_ID	ERR1555094	http://www.ebi.ac.uk/ena/data/view/ERR1555094	Feeder-free	11	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=181"
HPSI0714i-iudw_1	19888_1#4.cram	e15634587a0e83357e6aed6ca76a7772	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629679/19888_1%234.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3851971	ENA	RUN_ID	ERR1629679	http://www.ebi.ac.uk/ena/data/view/ERR1629679	Feeder-free	14	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0714i-iudw_1	19888_2#4.cram	a610035c16b4eeeebb94498b0637a042	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629689/19888_2%234.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3851971	ENA	RUN_ID	ERR1629689	http://www.ebi.ac.uk/ena/data/view/ERR1629689	Feeder-free	14	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0714i-keui_4	20484_2#5.cram	1839b3811c52c3f0c4e546358e99823f	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1724708/20484_2%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3962381	ENA	RUN_ID	ERR1724708	http://www.ebi.ac.uk/ena/data/view/ERR1724708	Feeder-free	21	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0714i-keui_4	20509_2#5.cram	d0d740ac0e691e3d266b262b7675038c	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR174/ERR1743797/20509_2%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3962381	ENA	RUN_ID	ERR1743797	http://www.ebi.ac.uk/ena/data/view/ERR1743797	Feeder-free	21	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0714i-kute_5	20484_3#9.cram	9be63492123a1fc12934e04b783bf474	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1724722/20484_3%239.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3974247	ENA	RUN_ID	ERR1724722	http://www.ebi.ac.uk/ena/data/view/ERR1724722	Feeder-free	27	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0714i-kute_5	20509_3#9.cram	b62abad3433a7725d27cdf5b404bb562	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR174/ERR1743810/20509_3%239.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3974247	ENA	RUN_ID	ERR1743810	http://www.ebi.ac.uk/ena/data/view/ERR1743810	Feeder-free	27	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0714i-oatm_1	23203_6#8.cram	f3d63f9c529ace7a38b92536a2c332f1	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR227/ERR2278261/23203_6%238.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3853140	ENA	RUN_ID	ERR2278261	http://www.ebi.ac.uk/ena/data/view/ERR2278261	Feeder-free	16	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0714i-oatm_1	23203_5#8.cram	06d79652355fdf3e71224e0331c541bb	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR227/ERR2278251/23203_5%238.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3853140	ENA	RUN_ID	ERR2278251	http://www.ebi.ac.uk/ena/data/view/ERR2278251	Feeder-free	16	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0714i-pipw_4	21310_6#3.cram	db1491f5d0ba5266406b397f22804b55	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR183/ERR1837031/21310_6%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3964247	ENA	RUN_ID	ERR1837031	http://www.ebi.ac.uk/ena/data/view/ERR1837031	Feeder-free	9	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0714i-pipw_4	19535_3#3.cram	574cb200b79ebc9f46bb2fda85a93afe	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR155/ERR1555115/19535_3%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3964247	ENA	RUN_ID	ERR1555115	http://www.ebi.ac.uk/ena/data/view/ERR1555115	Feeder-free	9	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=185"
HPSI0714i-pipw_4	21310_7#3.cram	9cb35bbdb186bc9233d43ff909440caf	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR183/ERR1837041/21310_7%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3964247	ENA	RUN_ID	ERR1837041	http://www.ebi.ac.uk/ena/data/view/ERR1837041	Feeder-free	9	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0714i-pipw_4	19706_3#3.cram	98f1df444e54374072c1048f7f93d1d5	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594736/19706_3%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3964247	ENA	RUN_ID	ERR1594736	http://www.ebi.ac.uk/ena/data/view/ERR1594736	Feeder-free	9	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=188"
HPSI0715i-aowh_2	20484_1#8.cram	6ec041e938010bc6f15c4eab49b04056	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1724701/20484_1%238.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3973284	ENA	RUN_ID	ERR1724701	http://www.ebi.ac.uk/ena/data/view/ERR1724701	Feeder-free	11	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0715i-aowh_2	20509_1#8.cram	f7dd089086040a07f9a3f852c89b3cb8	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR174/ERR1743790/20509_1%238.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3973284	ENA	RUN_ID	ERR1743790	http://www.ebi.ac.uk/ena/data/view/ERR1743790	Feeder-free	11	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0715i-meue_5	20484_2#2.cram	88b9d0a733063f36ec5d75fffbbd9f7e	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1724705/20484_2%232.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3973851	ENA	RUN_ID	ERR1724705	http://www.ebi.ac.uk/ena/data/view/ERR1724705	Feeder-free	8	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0715i-meue_5	20509_2#2.cram	722e431d92ec6423a3745941190b360c	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR174/ERR1743794/20509_2%232.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3973851	ENA	RUN_ID	ERR1743794	http://www.ebi.ac.uk/ena/data/view/ERR1743794	Feeder-free	8	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0715i-zaie_5	20509_5#8.cram	a3233744d27486d9a8b4343df250087e	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR174/ERR1743828/20509_5%238.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3973871	ENA	RUN_ID	ERR1743828	http://www.ebi.ac.uk/ena/data/view/ERR1743828	Feeder-free	18	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0715i-zaie_5	20484_5#8.cram	8ebc42678719822faabbff554cec3d81	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1724741/20484_5%238.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3973871	ENA	RUN_ID	ERR1724741	http://www.ebi.ac.uk/ena/data/view/ERR1724741	Feeder-free	18	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0814i-bokz_6	17965_3#4.cram	dfc5bc6b3a1a26c7d3dbf9de961ce29e	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR124/ERR1243477/17965_3%234.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3355550	ENA	RUN_ID	ERR1243477	http://www.ebi.ac.uk/ena/data/view/ERR1243477	Feeder-free	13	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0814i-bokz_6	17718_3#4.cram	d45638d972ebbffb1ce06ca3a90dde99	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR1203474/17718_3%234.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3355550	ENA	RUN_ID	ERR1203474	http://www.ebi.ac.uk/ena/data/view/ERR1203474	Feeder-free	13	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0814i-doao_1	18181_2#7.cram	e4b8a388d4cf92e77b95a4df93e7d3db	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR127/ERR1274920/18181_2%237.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3443156	ENA	RUN_ID	ERR1274920	http://www.ebi.ac.uk/ena/data/view/ERR1274920	Feeder-free	11	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0814i-doao_1	18181_1#7.cram	c269643558b7a0bb217b29436c3bc5b7	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR127/ERR1274912/18181_1%237.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3443156	ENA	RUN_ID	ERR1274912	http://www.ebi.ac.uk/ena/data/view/ERR1274912	Feeder-free	11	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
